Record_ID,Company_Type,D-U-N-S@_Number,Latitude,Line_of_Business,Longtitude,Manufacturing_Indicator,Subsidiary_Status,Web_Address_(URL),Year_of_Founding,Auditors,Location_Type,Physical_Address,Physical_City,Physical_Country/Region,Physical_County,Physical_State,Physical_Zipcode,Primary_NAICS_Code,Primary_NAICS_Description
951237307,Private,06-061-6191,37.04006,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.29451,Manufacturer,Non-Subsidiary,,2022,,Single Location,1830 N MALLORY ST,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236641213,236115,New Single-Family Housing Construction (except For-Sale Builders)
951237308,Private,12-976-5675,37.081311,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.446231,Manufacturer,Non-Subsidiary,,2023,,Single Location,5 NURMI LN,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236665580,236115,New Single-Family Housing Construction (except For-Sale Builders)
951237309,Private,12-976-3557,36.884392,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.383342,Manufacturer,Non-Subsidiary,,2023,,Single Location,4216 RIVER SHORE RD,PORTSMOUTH,USA,PORTSMOUTH CITY,VIRGINIA,237031639,236115,New Single-Family Housing Construction (except For-Sale Builders)
951237310,Private,12-980-8914,37.043855,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.404576,Manufacturer,Non-Subsidiary,,2023,,Single Location,34 TWIN LAKES CIR APT 2A,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236662305,236115,New Single-Family Housing Construction (except For-Sale Builders)
951237311,Private,10-908-2954,37.043379,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.304446,Manufacturer,Non-Subsidiary,,2022,,Single Location,1778 NEWTON RD,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236631234,236115,New Single-Family Housing Construction (except For-Sale Builders)
951237312,Private,10-665-0775,36.81486,RET WOMEN'S CLOTHING,-76.36755,Manufacturer,Non-Subsidiary,WWW.BAEANDBEEBOUTIQUE.COM,2022,,Single Location,140 NAVAJO TRL APT D,PORTSMOUTH,USA,PORTSMOUTH CITY,VIRGINIA,237012498,458110,
951237313,Private,06-070-6278,37.02699,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.37715,Manufacturer,Non-Subsidiary,,2022,,Single Location,36 ALLISON SUTTON DR,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236694671,236115,New Single-Family Housing Construction (except For-Sale Builders)
951237314,Private,10-502-1181,37.042203,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.374587,Manufacturer,Non-Subsidiary,WWW.BITHIAHS.COM,2022,,Single Location,1821 BROADSTREET RD,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236664337,236115,New Single-Family Housing Construction (except For-Sale Builders)
951237315,Private,12-445-9218,37.067611,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.32899,Manufacturer,Non-Subsidiary,,2023,,Single Location,635 WILLOW OAKS BLVD UNIT 635,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236691436,236115,New Single-Family Housing Construction (except For-Sale Builders)
951237316,Private,12-547-8613,36.860097,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.377148,Manufacturer,Non-Subsidiary,,2023,,Single Location,3516 CEDAR LN,PORTSMOUTH,USA,PORTSMOUTH CITY,VIRGINIA,237033804,236115,New Single-Family Housing Construction (except For-Sale Builders)
951237317,Private,12-998-0956,36.841508,BEAUTY SHOP,-76.368121,Manufacturer,Non-Subsidiary,,2023,,Single Location,4133 DUKE DR,PORTSMOUTH,USA,PORTSMOUTH CITY,VIRGINIA,237034910,812112,Beauty Salons
951237318,Private,04-680-6810,37.07913,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.30223,Manufacturer,Non-Subsidiary,,2022,,Single Location,148 ROUTTEN RD,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236642028,236115,New Single-Family Housing Construction (except For-Sale Builders)
951237319,Private,11-071-5113,37.005322,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.386968,Manufacturer,Non-Subsidiary,,2022,,Single Location,607 DELAWARE AVE,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236612309,236115,New Single-Family Housing Construction (except For-Sale Builders)
951237320,Private,13-039-1880,37.033865,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.399551,Manufacturer,Non-Subsidiary,WWW.BOBBYBLAZE.COM,2021,,Single Location,59 NEWBY DR,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236664139,236115,New Single-Family Housing Construction (except For-Sale Builders)
951237321,Private,12-338-8129,37.02662,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.399232,Manufacturer,Non-Subsidiary,,2022,,Single Location,46 GRANGER DR,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236664633,236115,New Single-Family Housing Construction (except For-Sale Builders)
951237322,Private,12-761-9201,37.017595,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.413833,Manufacturer,Non-Subsidiary,,2023,,Single Location,26 JANET DR,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236664725,236115,New Single-Family Housing Construction (except For-Sale Builders)
951237323,Private,12-567-2197,36.873509,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.385999,Manufacturer,Non-Subsidiary,,2023,,Single Location,5240 CRABTREE PL,PORTSMOUTH,USA,PORTSMOUTH CITY,VIRGINIA,237033449,236115,New Single-Family Housing Construction (except For-Sale Builders)
951237324,Private,12-566-6077,37.065545,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.323496,Manufacturer,Non-Subsidiary,,2023,,Single Location,2 LIVE OAK CT,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236691407,236115,New Single-Family Housing Construction (except For-Sale Builders)
951237325,Private,05-684-6154,36.8406,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.3233,Manufacturer,Non-Subsidiary,,2022,,Single Location,200 CHESAPEAKE AVE,PORTSMOUTH,USA,PORTSMOUTH CITY,VIRGINIA,237041608,236115,New Single-Family Housing Construction (except For-Sale Builders)
951237326,Private,06-508-8688,37.035549,TRADE CONTRACTOR,-76.350607,Manufacturer,Non-Subsidiary,,2022,,Single Location,930 MASON ST,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236692708,238990,All Other Specialty Trade Contractors
951237327,Private,09-311-3191,37.067656,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.329938,Manufacturer,Non-Subsidiary,,2022,,Single Location,609 WILLOW OAKS BLVD,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236691436,236115,New Single-Family Housing Construction (except For-Sale Builders)
951237328,Private,10-134-2677,36.846828,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.339356,Manufacturer,Non-Subsidiary,,2022,,Single Location,444 DOUGLAS AVE,PORTSMOUTH,USA,PORTSMOUTH CITY,VIRGINIA,237071615,236115,New Single-Family Housing Construction (except For-Sale Builders)
951237329,Private,10-257-9456,36.820534,REPAIR SERVICES,-76.373287,Manufacturer,Non-Subsidiary,,2022,,Single Location,827 STANLEY RD,PORTSMOUTH,USA,PORTSMOUTH CITY,VIRGINIA,237011916,561790,Other Services to Buildings and Dwellings
951237330,Private,12-517-2923,37.029164,BUSINESS CONSULTING SERVICES,-76.419589,Manufacturer,Non-Subsidiary,,2023,,Single Location,3329 GREENWOOD DR,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236663834,541618,Other Management Consulting Services
951237331,Private,11-056-3310,37.04645,MISC PERSONAL SERVICES,-76.334691,Manufacturer,Non-Subsidiary,WWW.C-MORE-EVENTS.COM,2022,,Single Location,43 EASTMORELAND DR,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236692303,812990,All Other Personal Services
951237332,Private,11-053-6415,36.860563,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.364197,Manufacturer,Non-Subsidiary,,2022,,Single Location,902 SAWGRASS LN,PORTSMOUTH,USA,PORTSMOUTH CITY,VIRGINIA,237032295,236115,New Single-Family Housing Construction (except For-Sale Builders)
951237333,Private,12-775-6438,37.024883,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.315689,Manufacturer,Non-Subsidiary,,2023,,Single Location,20 CHAMBERLIN AVE W,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236631502,236115,New Single-Family Housing Construction (except For-Sale Builders)
951237334,Private,09-959-2504,37.05948,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.313081,Manufacturer,Non-Subsidiary,,2022,,Single Location,627 NOTTINGHAM DR,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236691617,236115,New Single-Family Housing Construction (except For-Sale Builders)
951237335,Private,12-424-3971,36.836576,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.305294,Manufacturer,Non-Subsidiary,,2023,,Single Location,627 LONDON ST,PORTSMOUTH,USA,PORTSMOUTH CITY,VIRGINIA,237042401,236115,New Single-Family Housing Construction (except For-Sale Builders)
951237336,Private,12-424-5822,37.045712,AMUSEMENT/RECREATION SERVICES,-76.30419,Manufacturer,Non-Subsidiary,,2023,,Single Location,1808 NICKERSON BLVD,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236631027,611620,Sports and Recreation Instruction
951237337,Private,12-976-6113,36.820201,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.333123,Manufacturer,Non-Subsidiary,,2023,,Single Location,3317 KILLIAN AVE,PORTSMOUTH,USA,PORTSMOUTH CITY,VIRGINIA,237046024,236115,New Single-Family Housing Construction (except For-Sale Builders)
951237338,Private,85-919-1293,36.820979,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.367715,Manufacturer,Non-Subsidiary,,2023,,Single Location,4808 VICK ST,PORTSMOUTH,USA,PORTSMOUTH CITY,VIRGINIA,237012057,236115,New Single-Family Housing Construction (except For-Sale Builders)
951237339,Private,13-128-6111,37.051999,AMUSEMENT/RECREATION SERVICES,-76.421581,Manufacturer,Non-Subsidiary,,2023,,Single Location,421 PATRICIAN DR,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236662143,611620,Sports and Recreation Instruction
951237340,Private,04-969-0595,36.80716,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.33928,Manufacturer,Non-Subsidiary,,2022,,Single Location,238 FOXGLOVE DR,PORTSMOUTH,USA,PORTSMOUTH CITY,VIRGINIA,237014316,236115,New Single-Family Housing Construction (except For-Sale Builders)
951237341,Private,10-256-5456,36.824156,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.312139,Manufacturer,Non-Subsidiary,,2022,,Single Location,1907 ELM AVE,PORTSMOUTH,USA,PORTSMOUTH CITY,VIRGINIA,237045605,236115,New Single-Family Housing Construction (except For-Sale Builders)
951237342,Private,11-033-4982,37.028862,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.353011,Manufacturer,Non-Subsidiary,WWW.CLOUTRUNNERS.COM,2022,,Single Location,306 UNION ST,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236693437,236115,New Single-Family Housing Construction (except For-Sale Builders)
951237343,Private,10-203-0810,37.029796,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.322701,Manufacturer,Non-Subsidiary,,2022,,Single Location,721 HALIFAX AVE,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236632156,236115,New Single-Family Housing Construction (except For-Sale Builders)
951237344,Private,11-072-3337,36.831084,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.331459,Manufacturer,Non-Subsidiary,,2022,,Single Location,2501 MARKHAM ST,PORTSMOUTH,USA,PORTSMOUTH CITY,VIRGINIA,237074229,236115,New Single-Family Housing Construction (except For-Sale Builders)
951237345,Private,12-489-7626,37.040995,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.406408,Manufacturer,Non-Subsidiary,,2023,,Single Location,1807 TODDS LN,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236663124,236115,New Single-Family Housing Construction (except For-Sale Builders)
951237346,Private,10-260-6757,37.059249,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.343555,Manufacturer,Non-Subsidiary,,2022,,Single Location,107 CLOVER ST,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236691930,236115,New Single-Family Housing Construction (except For-Sale Builders)
951237347,Private,12-980-0503,36.868462,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.409954,Manufacturer,Non-Subsidiary,,2023,,Single Location,7024 KENNY LN,PORTSMOUTH,USA,PORTSMOUTH CITY,VIRGINIA,237032638,236115,New Single-Family Housing Construction (except For-Sale Builders)
951237348,Private,10-495-6448,36.820518,INDIVIDUAL/FAMILY SERVICES,-76.369994,Manufacturer,Non-Subsidiary,,2022,,Single Location,30 W COLIN DR,PORTSMOUTH,USA,PORTSMOUTH CITY,VIRGINIA,237012071,624190,Other Individual and Family Services
951237349,Private,13-128-2565,36.801922,SERVICES-MISC,-76.319948,Manufacturer,Non-Subsidiary,,2023,,Single Location,24 AFTON PKWY,PORTSMOUTH,USA,PORTSMOUTH CITY,VIRGINIA,237022741,711510,"Independent Artists, Writers, and Performers"
951237350,Private,12-338-7992,36.832576,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.311528,Manufacturer,Non-Subsidiary,,2022,,Single Location,1105 COLUMBIA ST,PORTSMOUTH,USA,PORTSMOUTH CITY,VIRGINIA,237044175,236115,New Single-Family Housing Construction (except For-Sale Builders)
951237351,Private,12-532-7921,36.823629,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.314886,Manufacturer,Non-Subsidiary,,2023,,Single Location,1917 PARKER AVE,PORTSMOUTH,USA,PORTSMOUTH CITY,VIRGINIA,237045536,236115,New Single-Family Housing Construction (except For-Sale Builders)
951237352,Private,11-046-8011,36.865283,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.355056,Manufacturer,Non-Subsidiary,WWW.CRE8FORLIFE.COM,2022,,Single Location,149 NAUTICO WAY,PORTSMOUTH,USA,PORTSMOUTH CITY,VIRGINIA,237035470,236115,New Single-Family Housing Construction (except For-Sale Builders)
951237353,Private,12-890-8184,36.801327,PLUMBING/HEATING/AIR COND CONTRACTOR,-76.369378,Manufacturer,Non-Subsidiary,,2023,,Single Location,1501 DARREN CIR,PORTSMOUTH,USA,PORTSMOUTH CITY,VIRGINIA,237013101,238220,"Plumbing, Heating, and Air-Conditioning Contractors"
951237354,Private,12-081-9043,37.027132,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.383844,Manufacturer,Non-Subsidiary,,2022,,Single Location,69 S INDEPENDENCE DR,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236693717,236115,New Single-Family Housing Construction (except For-Sale Builders)
951237355,Private,12-852-1615,37.066124,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.333364,Manufacturer,Non-Subsidiary,,2023,,Single Location,32 CANNONBALL CIR,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236692400,236115,New Single-Family Housing Construction (except For-Sale Builders)
951237356,Private,10-108-5802,37.067124,BUILDING MAINTENANCE SERVICES,-76.424971,Manufacturer,Non-Subsidiary,,2022,,Single Location,3 PETERBOROUGH DR,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236661464,561720,Janitorial Services
951237357,Private,12-435-0723,36.801639,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.358269,Manufacturer,Non-Subsidiary,,2023,,Single Location,507 TAZEWELL ST,PORTSMOUTH,USA,PORTSMOUTH CITY,VIRGINIA,237013353,236115,New Single-Family Housing Construction (except For-Sale Builders)
951237358,Private,09-300-6494,37.058544,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.313051,Manufacturer,Non-Subsidiary,,2022,,Single Location,617 NOTTINGHAM DR,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236691617,236115,New Single-Family Housing Construction (except For-Sale Builders)
951237359,Private,11-057-9566,37.018806,SERVICES-MISC,-76.368842,Manufacturer,Non-Subsidiary,,2022,,Single Location,727 WESTWOOD AVE,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236611112,711510,"Independent Artists, Writers, and Performers"
951237360,Private,12-585-5591,36.869412,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.413912,Manufacturer,Non-Subsidiary,,2023,,Single Location,3960 OLD FARM RD,PORTSMOUTH,USA,PORTSMOUTH CITY,VIRGINIA,237032644,236115,New Single-Family Housing Construction (except For-Sale Builders)
951237361,Private,05-701-7081,36.79303,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.34916,Manufacturer,Non-Subsidiary,,2022,,Single Location,150 ALLARD RD,PORTSMOUTH,USA,PORTSMOUTH CITY,VIRGINIA,237014202,236115,New Single-Family Housing Construction (except For-Sale Builders)
951237362,Private,13-102-4645,37.006387,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.375452,Manufacturer,Non-Subsidiary,,2023,,Single Location,2706 VERELL ST,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236613028,236115,New Single-Family Housing Construction (except For-Sale Builders)
951237363,Private,06-352-6319,37.05521,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.41307,Manufacturer,Non-Subsidiary,WWW.DAPPERDOPENESS.COM,2022,,Single Location,11 MADRONE PL,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236666815,236115,New Single-Family Housing Construction (except For-Sale Builders)
951237364,Private,13-037-7119,37.058881,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.364988,Manufacturer,Non-Subsidiary,,2021,,Single Location,12 PELICAN SHORES DR,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236665231,236115,New Single-Family Housing Construction (except For-Sale Builders)
951237365,Private,06-251-1991,37.03557,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.34546,Manufacturer,Non-Subsidiary,,2022,,Single Location,96 SPANISH TRL APT A,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236692942,236115,New Single-Family Housing Construction (except For-Sale Builders)
951237366,Private,12-853-7849,37.080499,ANIMAL SERVICES,-76.317165,Manufacturer,Non-Subsidiary,WWW.DBGKENNEL.COM,2023,,Single Location,26 EDINBURGH LN,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236691091,812910,Pet Care (except Veterinary) Services
951237367,Private,12-762-5550,37.052249,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.420266,Manufacturer,Non-Subsidiary,,2023,,Single Location,421 CYNTHIA DR,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236662107,236115,New Single-Family Housing Construction (except For-Sale Builders)
951237368,Private,12-977-6723,36.860593,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.383551,Manufacturer,Non-Subsidiary,,2023,,Single Location,3508 MARLYN RD,PORTSMOUTH,USA,PORTSMOUTH CITY,VIRGINIA,237033821,236115,New Single-Family Housing Construction (except For-Sale Builders)
951237369,Private,11-072-3198,37.053971,MFG MISC PRODUCTS,-76.399826,Manufacturer,Non-Subsidiary,,2022,,Single Location,3301 TERRELL LN,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236665860,339999,All Other Miscellaneous Manufacturing
951237370,Private,12-585-7897,36.820848,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.299448,Manufacturer,Non-Subsidiary,,2023,,Single Location,546 PORTSMOUTH BLVD,PORTSMOUTH,USA,PORTSMOUTH CITY,VIRGINIA,237046738,236115,New Single-Family Housing Construction (except For-Sale Builders)
951237371,Private,13-128-2534,37.02514,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.34304,Manufacturer,Non-Subsidiary,,2023,,Single Location,3 WINE ST APT 1307,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236694108,236115,New Single-Family Housing Construction (except For-Sale Builders)
951237372,Private,12-979-0012,37.015262,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.370705,Manufacturer,Non-Subsidiary,,2023,,Single Location,614 SMITH ST,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236611423,236115,New Single-Family Housing Construction (except For-Sale Builders)
951237373,Private,09-293-1601,36.882322,RETAIL BAKERY,-76.391645,Manufacturer,Non-Subsidiary,,2022,,Single Location,4335 SEDGEWYCK CT,PORTSMOUTH,USA,PORTSMOUTH CITY,VIRGINIA,237035525,445291,Baked Goods Stores
951237374,Private,05-202-5523,37.05471,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.399624,Manufacturer,Non-Subsidiary,,2022,,Single Location,2104 TERRELL LN,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236665805,236115,New Single-Family Housing Construction (except For-Sale Builders)
951237375,Private,12-500-0774,37.042617,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.310077,Manufacturer,Non-Subsidiary,,2023,,Single Location,1944 KENSINGTON DR,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236631237,236115,New Single-Family Housing Construction (except For-Sale Builders)
951237376,Private,11-070-8287,36.804384,ANIMAL SERVICES,-76.320028,Manufacturer,Non-Subsidiary,WWW.DOGGYSTYLEBAKERY.COM,2022,,Single Location,37 AYLWIN RD,PORTSMOUTH,USA,PORTSMOUTH CITY,VIRGINIA,237022105,812910,Pet Care (except Veterinary) Services
951237377,Private,13-101-8155,37.055128,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.339188,Manufacturer,Non-Subsidiary,,2023,,Single Location,7 WHITE OAK TRL,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236692088,236115,New Single-Family Housing Construction (except For-Sale Builders)
951237378,Private,04-798-8088,37.06441,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.31211,Manufacturer,Non-Subsidiary,,2022,,Single Location,820 NOTTINGHAM DR,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236691228,236115,New Single-Family Housing Construction (except For-Sale Builders)
951237379,Private,06-519-3483,36.835827,RETAIL BAKERY,-76.335942,Manufacturer,Non-Subsidiary,,2022,,Single Location,1112 MT VERNON AVE,PORTSMOUTH,USA,PORTSMOUTH CITY,VIRGINIA,237073502,445291,Baked Goods Stores
951237380,Private,12-585-1323,37.022911,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.413806,Manufacturer,Non-Subsidiary,,2023,,Single Location,232 BRECKINRIDGE CT,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236664529,236115,New Single-Family Housing Construction (except For-Sale Builders)
951237381,Private,09-304-0540,36.829018,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.379135,Manufacturer,Non-Subsidiary,,2022,,Single Location,217 PARK MANOR RD,PORTSMOUTH,USA,PORTSMOUTH CITY,VIRGINIA,237011121,236115,New Single-Family Housing Construction (except For-Sale Builders)
951237382,Private,12-783-7385,37.024367,BUSINESS SERVICES,-76.417814,Manufacturer,Non-Subsidiary,,2021,,Single Location,3403 CUSTER CT,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236663855,561990,All Other Support Services
951237383,Private,10-955-2688,37.02794,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.417729,Manufacturer,Non-Subsidiary,,2022,,Single Location,3318 W WEAVER RD,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236663814,236115,New Single-Family Housing Construction (except For-Sale Builders)
951237384,Private,10-214-8794,36.817006,INSURANCE AGENT/BROKER,-76.358852,Manufacturer,Non-Subsidiary,,2022,,Single Location,114 OREGON AVE,PORTSMOUTH,USA,PORTSMOUTH CITY,VIRGINIA,237012545,524210,Insurance Agencies and Brokerages
951237385,Private,12-762-0534,37.032172,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.308279,Manufacturer,Non-Subsidiary,,2023,,Single Location,11 SHELTON RD,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236631431,236115,New Single-Family Housing Construction (except For-Sale Builders)
